# (chains, chL, r0, r1, w0, w1, a, ph1, cr, dph0, zoff, varargin)
3, 32, 7.125, 2.26, -2.625, 102.625, -12.485, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.875, 102.875, -13.696, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.125, 100.125, -0.59, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.375, 100.375, -1.77, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.625, 100.625, -2.95, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.875, 100.875, -4.132, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.125, 101.125, -5.316, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.375, 101.375, -6.502, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.625, 101.625, -7.691, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.875, 101.875, -8.883, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.125, 102.125, -10.079, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.375, 102.375, -11.279, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.625, 102.625, -12.485, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.875, 102.875, -13.696, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.125, 100.125, -0.59, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.375, 100.375, -1.77, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.625, 100.625, -2.95, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.875, 100.875, -4.132, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.125, 101.125, -5.316, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.375, 101.375, -6.502, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.625, 101.625, -7.691, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.875, 101.875, -8.883, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.125, 102.125, -10.079, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.375, 102.375, -11.279, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.625, 102.625, -12.485, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.875, 102.875, -13.696, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.125, 100.125, -0.59, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.375, 100.375, -1.77, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.625, 100.625, -2.95, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -0.875, 100.875, -4.132, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.125, 101.125, -5.316, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.375, 101.375, -6.502, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.625, 101.625, -7.691, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -1.875, 101.875, -8.883, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.125, 102.125, -10.079, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.375, 102.375, -11.279, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.625, 102.625, -12.485, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.125, 2.26, -2.875, 102.875, -13.696, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [80.0, 80.0, 80.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [85.0, 85.0, 85.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [90.0, 90.0, 90.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [95.0, 95.0, 95.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [100.0, 100.0, 100.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [105.0, 105.0, 105.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [110.0, 110.0, 110.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [115.0, 115.0, 115.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [120.0, 120.0, 120.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [125.0, 125.0, 125.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.125, 100.125, -0.6, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.375, 100.375, -1.801, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.625, 100.625, -3.002, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -0.875, 100.875, -4.205, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.125, 101.125, -5.41, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.375, 101.375, -6.617, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.625, 101.625, -7.826, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -1.875, 101.875, -9.04, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.125, 102.125, -10.258, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.375, 102.375, -11.48, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.625, 102.625, -12.707, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.25, 2.26, -2.875, 102.875, -13.941, [130.0, 130.0, 130.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.375, 2.26, -0.125, 100.125, -0.611, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.375, 2.26, -0.375, 100.375, -1.832, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.375, 2.26, -0.625, 100.625, -3.054, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.375, 2.26, -0.875, 100.875, -4.278, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.375, 2.26, -1.125, 101.125, -5.503, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
3, 32, 7.375, 2.26, -1.375, 101.375, -6.731, [75.0, 75.0, 75.0], [1 1], [120, 240], [0.0 0.0], 'zoffaa'
